,establecimiento,Provincia,Sector,Ámbito,Matricula__12_total,Matricula__13y14_total,matricula_5to_6to,bajo,medio,alto,NSE,%_bajo,%_medio,%_alto,total_censados,isocioa_puntaje,tasa_no_respuesta
685,872100238595872,Córdoba,Privado,Urbano,30.0,,30.0,0.0,23.0,6.0,medio,0.0,0.7931034482758621,0.20689655172413793,29.0,0.27787591745548396,0.9666666666666667
686,872100238765872,Córdoba,Estatal,Urbano,51.0,28.0,79.0,14.0,23.0,0.0,medio,0.3783783783783784,0.6216216216216216,0.0,37.0,-0.7255890620906154,0.46835443037974683
687,872100798057872,Córdoba,Privado,Urbano,42.0,,42.0,0.0,30.0,2.0,medio,0.0,0.9375,0.0625,32.0,0.06871392478054136,0.7619047619047619
688,875700294084875,Córdoba,Estatal,Urbano,57.0,52.0,109.0,3.0,27.0,4.0,medio,0.08823529411764706,0.7941176470588235,0.11764705882352941,34.0,-0.0668136502346738,0.3119266055045872
689,875700294294875,Córdoba,Estatal,Urbano,109.0,85.0,194.0,6.0,73.0,15.0,medio,0.06382978723404255,0.776595744680851,0.1595744680851064,94.0,0.20072178621678818,0.4845360824742268
690,886050013887728,Córdoba,Privado,Urbano,30.0,,30.0,0.0,16.0,10.0,medio,0.0,0.6153846153846154,0.38461538461538464,26.0,0.7046063696898046,0.8666666666666667
691,893200812058893,Córdoba,Privado,Urbano,33.0,,33.0,5.0,25.0,3.0,medio,0.15151515151515152,0.7575757575757576,0.09090909090909091,33.0,-0.28738831069814,1.0
692,896000014028008,Córdoba,Privado,Urbano,81.0,,81.0,0.0,39.0,39.0,medio,0.0,0.5,0.5,78.0,0.8522240986280372,0.9629629629629629
693,898170012748198,Córdoba,Privado,Urbano,30.0,,30.0,1.0,18.0,10.0,medio,0.034482758620689655,0.6206896551724138,0.3448275862068966,29.0,0.4309654564869536,0.9666666666666667
694,902100136285090,Córdoba,Estatal,Urbano,57.0,,57.0,9.0,36.0,2.0,medio,0.19148936170212766,0.7659574468085106,0.0425531914893617,47.0,-0.4731012421618125,0.8245614035087719
695,905970014178389,Córdoba,Privado,Urbano,57.0,,57.0,4.0,30.0,13.0,medio,0.0851063829787234,0.6382978723404256,0.2765957446808511,47.0,0.2919640626711481,0.8245614035087719
696,915960014308569,Córdoba,Estatal,Urbano,49.0,,49.0,1.0,20.0,2.0,medio,0.043478260869565216,0.8695652173913043,0.08695652173913043,23.0,-0.1698807137576871,0.46938775510204084
697,916500546078916,Córdoba,Privado,Urbano,23.0,,23.0,3.0,10.0,8.0,medio,0.14285714285714285,0.47619047619047616,0.38095238095238093,21.0,0.41708625606073757,0.9130434782608695
698,916500548028916,Córdoba,Privado,Urbano,93.0,,93.0,1.0,54.0,30.0,medio,0.011764705882352941,0.6352941176470588,0.35294117647058826,85.0,0.6300509933051317,0.9139784946236559
699,921200137494092,Córdoba,Privado,Urbano,116.0,84.0,200.0,0.0,77.0,34.0,medio,0.0,0.6936936936936937,0.3063063063063063,111.0,0.5007620455135268,0.555
700,921298137494092,Córdoba,Privado,Urbano,9.0,,9.0,5.0,3.0,0.0,bajo,0.625,0.375,0.0,8.0,-1.027807371635528,0.8888888888888888
701,930600013196669,Córdoba,Privado,Urbano,97.0,,97.0,0.0,61.0,30.0,medio,0.0,0.6703296703296703,0.32967032967032966,91.0,0.7721117507364123,0.9381443298969072
702,936000841860936,Córdoba,Privado,Urbano,25.0,,25.0,2.0,19.0,2.0,medio,0.08695652173913043,0.8260869565217391,0.08695652173913043,23.0,0.12576525968247976,0.92
703,941450013327559,Córdoba,Estatal,Urbano,8.0,10.0,18.0,3.0,5.0,0.0,medio,0.375,0.625,0.0,8.0,-0.7187605359195388,0.4444444444444444
704,944000561280944,Córdoba,Estatal,Urbano,20.0,13.0,33.0,2.0,11.0,5.0,medio,0.1111111111111111,0.6111111111111112,0.2777777777777778,18.0,0.08600766698502395,0.5454545454545454
705,944000562080944,Córdoba,Privado,Urbano,29.0,,29.0,1.0,21.0,2.0,medio,0.041666666666666664,0.875,0.08333333333333333,24.0,0.16905662794572276,0.8275862068965517
706,952320013467849,Córdoba,Privado,Urbano,32.0,,32.0,1.0,24.0,5.0,medio,0.03333333333333333,0.8,0.16666666666666666,30.0,0.18126837697326323,0.9375
707,957004629909570,Córdoba,Privado,Urbano,69.0,,69.0,0.0,39.0,23.0,medio,0.0,0.6290322580645161,0.3709677419354839,62.0,0.7070128440409207,0.8985507246376812
708,957700854061957,Córdoba,Estatal,Urbano,153.0,,153.0,31.0,108.0,5.0,medio,0.2152777777777778,0.75,0.034722222222222224,144.0,-0.4548827659525695,0.9411764705882353
709,960000140200096,Córdoba,Privado,Urbano,23.0,,23.0,0.0,1.0,18.0,alto,0.0,0.05263157894736842,0.9473684210526315,19.0,1.5206614574135857,0.8260869565217391
710,963210013608139,Córdoba,Estatal,Urbano,45.0,,45.0,11.0,15.0,1.0,medio,0.4074074074074074,0.5555555555555556,0.037037037037037035,27.0,-0.6978138731068767,0.6
711,963210013627539,Córdoba,Privado,Urbano,26.0,,26.0,0.0,2.0,24.0,alto,0.0,0.07692307692307693,0.9230769230769231,26.0,1.4794509420016635,1.0
712,963700322552963,Córdoba,Estatal,Urbano,48.0,59.0,107.0,9.0,29.0,7.0,medio,0.2,0.6444444444444445,0.15555555555555556,45.0,-0.15773144435698466,0.4205607476635514
713,963700323012963,Córdoba,Privado,Urbano,35.0,,35.0,0.0,24.0,6.0,medio,0.0,0.8,0.2,30.0,0.45495943576861114,0.8571428571428571
714,971700574902971,Córdoba,Estatal,Urbano,66.0,,66.0,10.0,47.0,3.0,medio,0.16666666666666666,0.7833333333333333,0.05,60.0,-0.3483765030736098,0.9090909090909091
715,971700576132971,Córdoba,Privado,Urbano,13.0,,13.0,3.0,8.0,1.0,medio,0.25,0.6666666666666666,0.08333333333333333,12.0,-0.2698256289688586,0.9230769230769231
716,974120013748429,Córdoba,Privado,Urbano,40.0,,40.0,0.0,29.0,10.0,medio,0.0,0.7435897435897436,0.2564102564102564,39.0,0.7417561347254663,0.975
717,978500266665978,Córdoba,Privado,Urbano,24.0,27.0,51.0,0.0,10.0,7.0,medio,0.0,0.5882352941176471,0.4117647058823529,17.0,0.638832197145959,0.3333333333333333
718,979600868682979,Córdoba,Estatal,Urbano,15.0,,15.0,3.0,10.0,2.0,medio,0.2,0.6666666666666666,0.13333333333333333,15.0,-0.08748541299770193,1.0
719,979700141703097,Córdoba,Privado,Urbano,61.0,,61.0,2.0,40.0,14.0,medio,0.03571428571428571,0.7142857142857143,0.25,56.0,0.4242737533135687,0.9180327868852459
720,980777420098077,Córdoba,Estatal,Urbano,75.0,10.0,85.0,19.0,46.0,7.0,medio,0.2638888888888889,0.6388888888888888,0.09722222222222222,72.0,-0.4076648554717559,0.8470588235294118
721,981753542009817,Córdoba,Estatal,Urbano,18.0,26.0,44.0,3.0,10.0,2.0,medio,0.2,0.6666666666666666,0.13333333333333333,15.0,0.013057429982810538,0.3409090909090909
722,981965642009819,Córdoba,Estatal,Urbano,106.0,,106.0,9.0,41.0,0.0,medio,0.18,0.82,0.0,50.0,-0.55883284769925,0.4716981132075472
723,982104200982104,Córdoba,Privado,Urbano,65.0,,65.0,1.0,29.0,29.0,medio,0.01694915254237288,0.4915254237288136,0.4915254237288136,59.0,0.9444540916489406,0.9076923076923077
724,982382842009823,Córdoba,Estatal,Urbano,96.0,,96.0,10.0,62.0,6.0,medio,0.1282051282051282,0.7948717948717948,0.07692307692307693,78.0,-0.3136604859751876,0.8125
725,983294942009832,Córdoba,Privado,Urbano,15.0,,15.0,0.0,10.0,4.0,medio,0.0,0.7142857142857143,0.2857142857142857,14.0,0.5576477142753327,0.9333333333333333
726,985050013888719,Córdoba,Estatal,Urbano,41.0,,41.0,7.0,5.0,0.0,bajo,0.5833333333333334,0.4166666666666667,0.0,12.0,-1.04772821543823,0.2926829268292683
727,985069813888719,Córdoba,Estatal,Urbano,9.0,,9.0,3.0,4.0,1.0,medio,0.375,0.5,0.125,8.0,-0.783233142178812,0.8888888888888888
728,996000014029009,Córdoba,Estatal,Urbano,135.0,,135.0,21.0,66.0,4.0,medio,0.23076923076923078,0.7252747252747253,0.04395604395604396,91.0,-0.4501957034211948,0.674074074074074
729,999600590184999,Córdoba,Privado,Urbano,129.0,,129.0,1.0,71.0,41.0,medio,0.008849557522123894,0.6283185840707964,0.36283185840707965,113.0,0.689056084905475,0.875968992248062
