ID1,Provincia,Sector,Ámbito,_12,_13y14
301502000301502,Buenos Aires,Privado,Urbano,,
301601020003016,Buenos Aires,Estatal,Urbano,,
301651520003016,Buenos Aires,Estatal,Rural,,
301702020003017,Buenos Aires,Estatal,Urbano,,
301752520003017,Buenos Aires,Estatal,Urbano,,
301803020003018,Buenos Aires,Privado,Urbano,,
301853520003018,Buenos Aires,Estatal,Urbano,,
301904020003019,Buenos Aires,Estatal,Urbano,,
301954520003019,Buenos Aires,Privado,Urbano,,
302002000302002,Buenos Aires,Privado,Urbano,,
302100102657030,Corrientes,Estatal,Rural,,
302100114000302,Ciudad de Buenos Aires,Estatal,Urbano,,
302100114570302,Ciudad de Buenos Aires,Privado,Urbano,,
302100115140302,Ciudad de Buenos Aires,Privado,Urbano,,
302100125400030,Chaco,Estatal,Rural,,
302100125457030,Chaco,Estatal,Urbano,,
302100148200030,Chubut,Estatal,Urbano,,
302100171057030,Entre Ríos,Estatal,Rural,,
302100171171030,Entre Ríos,Privado,Urbano,,
302100193800030,Formosa,Estatal,Rural,,
302100239400030,La Pampa,Estatal,Rural,,
302100262200030,La Rioja,Estatal,Urbano,,
302100285000030,Mendoza,Estatal,Urbano,,
302100285057030,Mendoza,Estatal,Rural,,
302100285114030,Mendoza,Privado,Rural,,
302100307800030,Misiones,Estatal,Urbano,34,35
302100307857030,Misiones,Privado,Urbano,132,
302100330600030,Neuquén,Estatal,Urbano,48,
302100342000302,Buenos Aires,Privado,Urbano,,
302100342570302,Buenos Aires,Privado,Urbano,,
302100343140302,Buenos Aires,Privado,Urbano,,
302100343710302,Buenos Aires,Estatal,Urbano,,
302100344280302,Buenos Aires,Privado,Urbano,43,
302100344850302,Buenos Aires,Estatal,Rural,,
302100345420302,Buenos Aires,Estatal,Urbano,,
302100345990302,Buenos Aires,Estatal,Urbano,99,
302100346560302,Buenos Aires,Estatal,Urbano,,
302100347130302,Buenos Aires,Estatal,Urbano,,
302100347700302,Buenos Aires,Privado,Urbano,,
302100348270302,Buenos Aires,Estatal,Urbano,,
302100352260302,Buenos Aires,Estatal,Urbano,16,
302100352830302,Buenos Aires,Privado,Urbano,,
302100353400030,Río Negro,Privado,Urbano,44,
302100353400302,Buenos Aires,Estatal,Urbano,38,
302100354540302,Buenos Aires,Privado,Urbano,18,
302100376257030,Salta,Estatal,Urbano,171,
302100399000030,San Juan,Estatal,Urbano,76,
302100399057030,San Juan,Estatal,Urbano,,
302100421800030,San Luis,Estatal,Rural,,
302100444600030,Santa Cruz,Estatal,Rural,,
302100467400030,Santa Fe,Estatal,Rural,,
302100467571030,Santa Fe,Privado,Urbano,,
302100490200030,Santiago del Estero,Estatal,Rural,,
302100513114030,Tucumán,Estatal,Urbano,,
302100535800030,Tierra del Fuego,Privado,Urbano,14,
302100799140302,Córdoba,Estatal,Urbano,,
302100799710302,Córdoba,Estatal,Urbano,51,
302100800280302,Córdoba,Privado,Urbano,25,
302101020003021,Buenos Aires,Estatal,Urbano,,
302151520003021,Buenos Aires,Privado,Urbano,,
302157125400030,Chaco,Estatal,Rural,,
302157421800030,San Luis,Estatal,Rural,,
302170010662873,Chubut,Estatal,Urbano,,
302170012302873,Entre Ríos,Estatal,Rural,,
302170012306973,Entre Ríos,Estatal,Urbano,,
302170015582873,Jujuy,Privado,Urbano,,
302170020502873,Mendoza,Estatal,Urbano,,
302170020511073,Mendoza,Estatal,Urbano,,
302170022142873,Misiones,Privado,Urbano,49,
302170022146973,Misiones,Estatal,Urbano,,
302170024669730,Buenos Aires,Estatal,Urbano,,
302170024710730,Buenos Aires,Estatal,Rural,,
302170024751730,Buenos Aires,Privado,Urbano,,
302170024792730,Buenos Aires,Estatal,Rural,10,2
302170024833730,Buenos Aires,Estatal,Urbano,,
302170024874730,Buenos Aires,Privado,Urbano,,
302170024956730,Buenos Aires,Estatal,Urbano,,
302170025120730,Buenos Aires,Estatal,Urbano,,
302170025202730,Buenos Aires,Privado,Urbano,,
302170025243730,Buenos Aires,Privado,Urbano,,
302170025366730,Buenos Aires,Estatal,Urbano,19,
302170025407730,Buenos Aires,Estatal,Urbano,14,
302170025422873,Río Negro,Estatal,Urbano,,
302170027062873,Salta,Estatal,Rural,,
302170030342873,San Luis,Estatal,Urbano,5,
302170033622873,Santa Fe,Estatal,Rural,,
302170033631073,Santa Fe,Estatal,Rural,,
302170035262873,Santiago del Estero,Estatal,Rural,,
302170041028730,Catamarca,Estatal,Urbano,,
302170057428730,Córdoba,Estatal,Urbano,,
302170057469730,Córdoba,Estatal,Urbano,,
302170057510730,Córdoba,Privado,Rural,14,
302170057592730,Córdoba,Privado,Urbano,,
302170073828730,Corrientes,Estatal,Rural,,
302170073869730,Corrientes,Estatal,Rural,6,7
302170082287302,Ciudad de Buenos Aires,Estatal,Urbano,,
302170083107302,Ciudad de Buenos Aires,Privado,Urbano,,
302170090228730,Chaco,Estatal,Rural,,
302174120511073,Mendoza,Estatal,Urbano,,
302174122146973,Misiones,Estatal,Rural,,
302174182287302,Ciudad de Buenos Aires,Estatal,Urbano,,
302178282287302,Ciudad de Buenos Aires,Estatal,Urbano,,
302182382287302,Ciudad de Buenos Aires,Estatal,Urbano,,
302202020003022,Buenos Aires,Estatal,Urbano,,
302210010342823,Chaco,Estatal,Rural,,
302210010352223,Chaco,Privado,Urbano,,
302210012222823,Chubut,Estatal,Rural,48,
302210014102823,Entre Ríos,Estatal,Rural,,
302210014107523,Entre Ríos,Estatal,Urbano,,
302210014112223,Entre Ríos,Estatal,Urbano,29,
302210015982823,Formosa,Estatal,Rural,,
302210017862823,Jujuy,Privado,Urbano,,
302210025382823,Misiones,Estatal,Urbano,,
302210025387523,Misiones,Estatal,Rural,11,
302210027262823,Neuquén,Estatal,Rural,,
302210028228230,Buenos Aires,Estatal,Rural,,
302210028275230,Buenos Aires,Estatal,Urbano,53,
302210028322230,Buenos Aires,Estatal,Urbano,,
302210028369230,Buenos Aires,Privado,Urbano,,
302210028416230,Buenos Aires,Estatal,Rural,4,
302210028463230,Buenos Aires,Estatal,Rural,,
302210028510230,Buenos Aires,Estatal,Rural,,
302210028557230,Buenos Aires,Privado,Urbano,,
302210028604230,Buenos Aires,Estatal,Urbano,,
302210028698230,Buenos Aires,Estatal,Urbano,,
302210028886230,Buenos Aires,Privado,Urbano,,
302210028933230,Buenos Aires,Estatal,Urbano,26,
302210029027230,Buenos Aires,Estatal,Urbano,120,
302210029074230,Buenos Aires,Estatal,Urbano,,
302210029121230,Buenos Aires,Privado,Urbano,49,
302210029168230,Buenos Aires,Estatal,Rural,4,
302210029215230,Buenos Aires,Estatal,Rural,,
302210031022823,Salta,Estatal,Rural,,
302210031027523,Salta,Privado,Urbano,,
302210032902823,San Juan,Estatal,Rural,,
302210034782823,San Luis,Privado,Urbano,24,
302210038542823,Santa Fe,Privado,Urbano,,
302210038547523,Santa Fe,Privado,Urbano,,
302210040422823,Santiago del Estero,Estatal,Rural,,
302210040427523,Santiago del Estero,Estatal,Urbano,,
302210042302823,Tucumán,Estatal,Rural,,
302210047028230,Catamarca,Estatal,Rural,,
302210065828230,Córdoba,Estatal,Rural,,
302210065922230,Córdoba,Privado,Urbano,,
302210065969230,Córdoba,Estatal,Urbano,18,15
302210066063230,Córdoba,Estatal,Rural,34,
302210084628230,Corrientes,Privado,Urbano,,
302210084675230,Corrientes,Estatal,Urbano,,
302210094282302,Ciudad de Buenos Aires,Privado,Urbano,,
302214714107523,Entre Ríos,Estatal,Urbano,,
302214725382823,Misiones,Estatal,Urbano,,
302214729168230,Buenos Aires,Estatal,Urbano,,
302214766063230,Córdoba,Estatal,Rural,1,
302214784675230,Corrientes,Estatal,Urbano,,
302219414107523,Entre Ríos,Estatal,Rural,,
302219484675230,Corrientes,Estatal,Urbano,,
302224114107523,Entre Ríos,Estatal,Rural,,
302252520003022,Buenos Aires,Estatal,Urbano,,
302303020003023,Buenos Aires,Privado,Urbano,,
302404020003024,Buenos Aires,Estatal,Rural,,
302454520003024,Buenos Aires,Privado,Urbano,,
302500115002530,La Rioja,Estatal,Rural,,
302500125002530,Mendoza,Estatal,Rural,,
302500125027530,Mendoza,Estatal,Rural,,
302500125052530,Mendoza,Estatal,Urbano,,
302500135027530,Misiones,Privado,Urbano,20,
302500145002530,Neuquén,Estatal,Urbano,,
302500150025302,Buenos Aires,Privado,Urbano,,
302500150275302,Buenos Aires,Privado,Urbano,,
302500150525302,Buenos Aires,Estatal,Urbano,,
302500150775302,Buenos Aires,Privado,Urbano,,
302500151025302,Buenos Aires,Estatal,Urbano,,
302500151525302,Buenos Aires,Privado,Urbano,,
302500151775302,Buenos Aires,Estatal,Urbano,,
302500152025302,Buenos Aires,Estatal,Rural,,
302500152275302,Buenos Aires,Privado,Urbano,,
302500152525302,Buenos Aires,Privado,Urbano,,
302500152775302,Buenos Aires,Estatal,Urbano,,
302500153025302,Buenos Aires,Privado,Urbano,39,
302500153275302,Buenos Aires,Privado,Urbano,22,
302500154275302,Buenos Aires,Privado,Urbano,,
302500155002530,Río Negro,Estatal,Urbano,,
302500155025302,Buenos Aires,Estatal,Urbano,18,
302500155027530,Río Negro,Estatal,Urbano,,
302500155525302,Buenos Aires,Estatal,Urbano,,
302500155775302,Buenos Aires,Privado,Urbano,,
302500165002530,Salta,Privado,Urbano,62,
302500165027530,Salta,Estatal,Rural,,
302500175002530,San Juan,Estatal,Rural,,
302500185002530,San Luis,Estatal,Rural,,
302500195002530,Santa Cruz,Estatal,Urbano,19,25
302500205002530,Santa Fe,Estatal,Urbano,,
302500205052530,Santa Fe,Estatal,Urbano,31,
302500205077530,Santa Fe,Estatal,Urbano,29,
302500205102530,Santa Fe,Privado,Urbano,,
302500215002530,Santiago del Estero,Estatal,Rural,,
302500215027530,Santiago del Estero,Privado,Urbano,37,
302500225002530,Tucumán,Estatal,Rural,,
302500225052530,Tucumán,Estatal,Urbano,,
302500250025302,Catamarca,Estatal,Rural,,
302500350275302,Córdoba,Estatal,Rural,,
302500350525302,Córdoba,Estatal,Urbano,,
302500350775302,Córdoba,Estatal,Urbano,,
302500351275302,Córdoba,Estatal,Urbano,,
302500450025302,Corrientes,Estatal,Rural,15,
302500450275302,Corrientes,Estatal,Rural,,
302500500253025,Ciudad de Buenos Aires,Estatal,Urbano,,
302500502753025,Ciudad de Buenos Aires,Privado,Urbano,,
302500550025302,Chaco,Estatal,Urbano,,
302500550275302,Chaco,Estatal,Urbano,,
302500550525302,Chaco,Estatal,Urbano,17,
302500650025302,Chubut,Estatal,Urbano,70,
302500750025302,Entre Ríos,Estatal,Rural,,
302500750275302,Entre Ríos,Estatal,Urbano,,
302500850025302,Formosa,Estatal,Rural,,
302500850275302,Formosa,Privado,Urbano,,
302500950025302,Jujuy,Estatal,Rural,,
302502000302502,Buenos Aires,Privado,Urbano,,
302525125052530,Mendoza,Estatal,Urbano,,
302525450025302,Corrientes,Estatal,Rural,3,
302550450025302,Corrientes,Estatal,Rural,3,
302555200030255,Buenos Aires,Privado,Urbano,,
302575450025302,Corrientes,Estatal,Rural,6,
302601020003026,Buenos Aires,Estatal,Urbano,,
302752520003027,Buenos Aires,Estatal,Urbano,,
302803020003028,Buenos Aires,Estatal,Rural,,
302853520003028,Buenos Aires,Privado,Urbano,,
302904020003029,Buenos Aires,Privado,Urbano,,
302954520003029,Buenos Aires,Privado,Urbano,,
303002000303002,Buenos Aires,Estatal,Urbano,,
303050011082530,Ciudad de Buenos Aires,Estatal,Urbano,,
303050012102753,Chaco,Estatal,Rural,,
303050012108253,Chaco,Estatal,Rural,,
303050016502753,Entre Ríos,Estatal,Urbano,28,
303050016508253,Entre Ríos,Estatal,Urbano,,
303050016513753,Entre Ríos,Estatal,Rural,7,
303050018702753,Formosa,Estatal,Urbano,,
303050027502753,Mendoza,Estatal,Rural,,
303050027508253,Mendoza,Privado,Urbano,,
303050029702753,Misiones,Privado,Urbano,32,
303050029708253,Misiones,Privado,Urbano,,
303050031902753,Neuquén,Estatal,Urbano,,
303050033027530,Buenos Aires,Estatal,Urbano,,
303050033192530,Buenos Aires,Estatal,Rural,,
303050033302530,Buenos Aires,Estatal,Rural,,
303050033467530,Buenos Aires,Estatal,Urbano,94,
303050033522530,Buenos Aires,Estatal,Urbano,,
303050033632530,Buenos Aires,Estatal,Urbano,,
303050033742530,Buenos Aires,Privado,Urbano,46,
303050033797530,Buenos Aires,Privado,Urbano,,
303050034017530,Buenos Aires,Estatal,Urbano,71,
303050034072530,Buenos Aires,Privado,Urbano,49,
303050034102753,Río Negro,Estatal,Urbano,,
303050034127530,Buenos Aires,Estatal,Urbano,,
303050034182530,Buenos Aires,Estatal,Rural,,
303050034292530,Buenos Aires,Privado,Urbano,,
303050036308253,Salta,Estatal,Urbano,,
303050038502753,San Juan,Privado,Urbano,58,
303050045108253,Santa Fe,Estatal,Rural,18,
303050045124753,Santa Fe,Estatal,Rural,15,
303050047302753,Santiago del Estero,Estatal,Rural,,
303050047308253,Santiago del Estero,Estatal,Rural,,
303050049502753,Tucumán,Estatal,Urbano,,
303050055027530,Catamarca,Estatal,Rural,,
303050077027530,Córdoba,Estatal,Rural,,
303050077082530,Córdoba,Privado,Urbano,,
303050077137530,Córdoba,Estatal,Rural,,
303050077192530,Córdoba,Estatal,Rural,,
303050077247530,Córdoba,Estatal,Urbano,58,15
303050077302530,Córdoba,Estatal,Rural,,
303050099027530,Corrientes,Estatal,Urbano,,
303050099082530,Corrientes,Estatal,Urbano,26,34
303055200030305,Buenos Aires,Estatal,Urbano,,
303055511082530,Ciudad de Buenos Aires,Estatal,Urbano,,
303055512102753,Chaco,Estatal,Rural,,
303055516508253,Entre Ríos,Estatal,Urbano,,
303061011082530,Ciudad de Buenos Aires,Estatal,Urbano,,
303061016508253,Entre Ríos,Estatal,Rural,,
303072045108253,Santa Fe,Estatal,Rural,2,
303101020003031,Buenos Aires,Estatal,Urbano,,
303151520003031,Buenos Aires,Estatal,Urbano,23,
303252520003032,Buenos Aires,Privado,Urbano,80,
303303020003033,Buenos Aires,Privado,Urbano,68,
303353520003033,Buenos Aires,Estatal,Urbano,,
303454520003034,Buenos Aires,Estatal,Rural,,
303555200030355,Buenos Aires,Privado,Urbano,25,
303601020003036,Buenos Aires,Privado,Urbano,,
303651520003036,Buenos Aires,Estatal,Urbano,,
303752520003037,Buenos Aires,Estatal,Urbano,,
303853520003038,Buenos Aires,Estatal,Urbano,57,
303904020003039,Buenos Aires,Estatal,Urbano,,
303954520003039,Buenos Aires,Estatal,Urbano,126,
303960014282043,Córdoba,Estatal,Rural,,
303960014292243,Córdoba,Privado,Urbano,,
303960014302443,Córdoba,Estatal,Urbano,,
303960014312643,Córdoba,Estatal,Urbano,125,130
303960014333043,Córdoba,Privado,Urbano,,
303960020420430,Ciudad de Buenos Aires,Estatal,Urbano,,
303960020522430,Ciudad de Buenos Aires,Estatal,Urbano,106,73
303960022442043,Chaco,Estatal,Rural,,
303960022452243,Chaco,Privado,Urbano,,
303960022462443,Chaco,Estatal,Urbano,25,
303960026522043,Chubut,Estatal,Urbano,,
303960030602043,Entre Ríos,Estatal,Rural,,
303960030632643,Entre Ríos,Estatal,Rural,11,
303960034682043,Formosa,Estatal,Rural,,
303960038762043,Jujuy,Estatal,Rural,,
303960046922043,La Rioja,Estatal,Urbano,64,
303960051002043,Mendoza,Estatal,Rural,,
303960051012243,Mendoza,Privado,Urbano,,
303960055082043,Misiones,Estatal,Rural,,
303960055092243,Misiones,Estatal,Urbano,,
303960059162043,Neuquén,Estatal,Rural,,
303960061220430,Buenos Aires,Estatal,Urbano,,
303960061322430,Buenos Aires,Estatal,Rural,,
303960061424430,Buenos Aires,Estatal,Urbano,,
303960061526430,Buenos Aires,Estatal,Rural,,
303960061628430,Buenos Aires,Estatal,Rural,,
303960061730430,Buenos Aires,Privado,Urbano,,
303960061832430,Buenos Aires,Estatal,Urbano,,
303960061934430,Buenos Aires,Estatal,Urbano,46,
303960062138430,Buenos Aires,Privado,Urbano,,
303960062342430,Buenos Aires,Estatal,Urbano,,
303960062444430,Buenos Aires,Privado,Urbano,25,
303960062648430,Buenos Aires,Estatal,Urbano,,
303960062750430,Buenos Aires,Privado,Urbano,,
303960062852430,Buenos Aires,Privado,Urbano,,
303960063056430,Buenos Aires,Estatal,Urbano,38,
303960063242043,Río Negro,Privado,Urbano,,
303960063362430,Buenos Aires,Estatal,Rural,,
303960067322043,Salta,Privado,Urbano,69,
303960067332243,Salta,Privado,Urbano,67,
303960079562043,Santa Cruz,Estatal,Urbano,,
303960083672643,Santa Fe,Estatal,Urbano,,
303960083682843,Santa Fe,Estatal,Urbano,21,
303960087722043,Santiago del Estero,Estatal,Rural,,
303960087732243,Santiago del Estero,Estatal,Urbano,276,
303960091802043,Tucumán,Estatal,Rural,,
303960091812243,Tucumán,Privado,Urbano,,
303970222462443,Chaco,Estatal,Urbano,18,
303970234682043,Formosa,Estatal,Rural,,
304002000304002,Buenos Aires,Estatal,Rural,,
304008856003040,Jujuy,Estatal,Rural,,
304016165600304,Jujuy,Estatal,Rural,,
304024245600304,Jujuy,Estatal,Rural,,
304032325600304,Jujuy,Privado,Urbano,126,
304055200030405,Buenos Aires,Privado,Urbano,,
304056565600304,Jujuy,Estatal,Urbano,,
304064645600304,Jujuy,Estatal,Rural,4,7
304072725600304,Jujuy,Estatal,Urbano,,
304072725608304,Jujuy,Estatal,Urbano,,
304080560030408,Jujuy,Privado,Urbano,,
304151520003041,Buenos Aires,Estatal,Urbano,99,
304202020003042,Buenos Aires,Estatal,Urbano,,
304252520003042,Buenos Aires,Estatal,Urbano,,
304303020003043,Buenos Aires,Privado,Urbano,,
304353520003043,Buenos Aires,Privado,Urbano,,
304454520003044,Buenos Aires,Estatal,Urbano,,
304502000304502,Buenos Aires,Privado,Urbano,55,
304555200030455,Buenos Aires,Estatal,Urbano,,
304651520003046,Buenos Aires,Estatal,Urbano,,
304752520003047,Buenos Aires,Estatal,Urbano,16,16
304803020003048,Buenos Aires,Estatal,Urbano,,
304803020053048,Buenos Aires,Estatal,Urbano,,
304853520003048,Buenos Aires,Estatal,Urbano,,
304904020003049,Buenos Aires,Privado,Urbano,,
304920011882643,Corrientes,Estatal,Rural,,
304920011889243,Corrientes,Privado,Rural,4,5
304920013226430,Ciudad de Buenos Aires,Estatal,Urbano,,
304920014522643,Chaco,Estatal,Rural,,
304920014535843,Chaco,Estatal,Urbano,,
304920019802643,Entre Ríos,Estatal,Rural,,
304920019809243,Entre Ríos,Estatal,Rural,,
304920022442643,Formosa,Estatal,Rural,,
304920033015843,Mendoza,Estatal,Urbano,23,
304920035642643,Misiones,Estatal,Rural,,
304920038282643,Neuquén,Estatal,Urbano,,
304920039626430,Buenos Aires,Privado,Urbano,,
304920039692430,Buenos Aires,Estatal,Urbano,,
304920039758430,Buenos Aires,Estatal,Urbano,,
304920039824430,Buenos Aires,Estatal,Rural,,
304920039890430,Buenos Aires,Privado,Urbano,23,
304920039956430,Buenos Aires,Privado,Urbano,,
304920040022430,Buenos Aires,Estatal,Urbano,,
304920040088430,Buenos Aires,Estatal,Urbano,149,136
304920040154430,Buenos Aires,Estatal,Rural,,
304920040220430,Buenos Aires,Estatal,Urbano,,
304920040286430,Buenos Aires,Privado,Urbano,,
304920040352430,Buenos Aires,Privado,Urbano,,
304920040418430,Buenos Aires,Privado,Urbano,,
304920040484430,Buenos Aires,Estatal,Rural,,
304920040616430,Buenos Aires,Privado,Urbano,,
304920040748430,Buenos Aires,Estatal,Urbano,,
304920040814430,Buenos Aires,Estatal,Urbano,21,
304920040922643,Río Negro,Estatal,Urbano,,
304920040946430,Buenos Aires,Estatal,Urbano,10,
304920041012430,Buenos Aires,Estatal,Urbano,,
304920041078430,Buenos Aires,Estatal,Urbano,8,
304920041144430,Buenos Aires,Privado,Urbano,,
304920043562643,Salta,Estatal,Urbano,,
304920043569243,Salta,Estatal,Urbano,,
304920046202643,San Juan,Estatal,Urbano,95,
304920054122643,Santa Fe,Privado,Urbano,,
304920054129243,Santa Fe,Estatal,Rural,,
304920054135843,Santa Fe,Estatal,Urbano,,
304920054149043,Santa Fe,Estatal,Urbano,51,
304920056769243,Santiago del Estero,Estatal,Rural,,
304920059402643,Tucumán,Estatal,Rural,,
304920066026430,Catamarca,Estatal,Urbano,,
304920092492430,Córdoba,Estatal,Urbano,,
304920092558430,Córdoba,Estatal,Urbano,,
304920092756430,Córdoba,Estatal,Urbano,24,32
304926641078430,Buenos Aires,Estatal,Rural,6,
304954520003049,Buenos Aires,Privado,Urbano,74,
305002000305002,Buenos Aires,Estatal,Urbano,,
305202020003052,Buenos Aires,Estatal,Urbano,,
305252520003052,Buenos Aires,Estatal,Urbano,,
305303020003053,Buenos Aires,Privado,Urbano,,
305353520003053,Buenos Aires,Estatal,Urbano,,
305370011342433,Córdoba,Estatal,Urbano,,
305370011350533,Córdoba,Estatal,Urbano,,
305370011358633,Córdoba,Estatal,Rural,,
305370011374833,Córdoba,Privado,Urbano,,
305370011382933,Córdoba,Estatal,Urbano,,
305370014582433,Corrientes,Estatal,Rural,,
305370017822433,Chaco,Estatal,Rural,,
305370017830533,Chaco,Estatal,Urbano,,
305370021062433,Chubut,Estatal,Urbano,62,49
305370024326733,Entre Ríos,Privado,Urbano,,
305370027542433,Formosa,Estatal,Urbano,,
305370030782433,Jujuy,Estatal,Urbano,21,
305370034022433,La Pampa,Estatal,Rural,,
305370037262433,La Rioja,Estatal,Rural,,
305370040502433,Mendoza,Estatal,Urbano,,
305370040518633,Mendoza,Privado,Urbano,,
305370043750533,Misiones,Estatal,Urbano,,
305370046982433,Neuquén,Estatal,Urbano,105,90
305370048624330,Buenos Aires,Estatal,Urbano,,
305370048786330,Buenos Aires,Estatal,Urbano,,
305370048867330,Buenos Aires,Privado,Urbano,,
305370048948330,Buenos Aires,Estatal,Rural,,
305370049029330,Buenos Aires,Estatal,Urbano,,
305370049110330,Buenos Aires,Estatal,Urbano,14,6
305370049434330,Buenos Aires,Privado,Urbano,,
305370049596330,Buenos Aires,Estatal,Urbano,98,
305370049677330,Buenos Aires,Estatal,Urbano,,
305370050082330,Buenos Aires,Estatal,Urbano,31,
305370050244330,Buenos Aires,Privado,Urbano,,
305370050325330,Buenos Aires,Estatal,Rural,,
305370053462433,Salta,Estatal,Urbano,,
305370056702433,San Juan,Estatal,Urbano,,
305370059942433,San Luis,Estatal,Urbano,9,
305370066422433,Santa Fe,Privado,Urbano,,
305370066430533,Santa Fe,Estatal,Rural,,
305370066438633,Santa Fe,Privado,Urbano,98,
305370066454833,Santa Fe,Privado,Urbano,35,
305370069670533,Santiago del Estero,Estatal,Rural,,
305370072902433,Tucumán,Estatal,Rural,,
305370081024330,Catamarca,Estatal,Rural,,
305378166430533,Santa Fe,Estatal,Urbano,,
305454520003054,Buenos Aires,Estatal,Urbano,,
305555200030555,Buenos Aires,Privado,Urbano,,
305601020003056,Buenos Aires,Estatal,Urbano,,
305651520003056,Buenos Aires,Estatal,Urbano,,
305702020003057,Buenos Aires,Estatal,Urbano,,
305752520003057,Buenos Aires,Privado,Urbano,,
305803020003058,Buenos Aires,Estatal,Rural,,
305853520003058,Buenos Aires,Estatal,Urbano,,
305954520003059,Buenos Aires,Estatal,Urbano,45,
306000500030306,Mendoza,Estatal,Rural,,
306000500230306,Mendoza,Estatal,Urbano,,
306000540030306,Misiones,Estatal,Rural,,
306000540130306,Misiones,Privado,Urbano,30,
306000660030306,Salta,Estatal,Urbano,,
306000660130306,Salta,Estatal,Rural,22,
306000700030306,San Juan,Privado,Urbano,,
306000720030600,Formosa,Estatal,Rural,,
306000780030306,Santa Cruz,Privado,Urbano,,
306000820030306,Santa Fe,Estatal,Urbano,,
306000820130306,Santa Fe,Estatal,Urbano,,
306000820230306,Santa Fe,Estatal,Rural,,
306000860030306,Santiago del Estero,Estatal,Rural,,
306000860130306,Santiago del Estero,Estatal,Rural,,
306000900030306,Tucumán,Estatal,Rural,,
306000900230306,Tucumán,Privado,Urbano,,
306002000306002,Buenos Aires,Estatal,Urbano,47,
306009972003060,Formosa,Estatal,Rural,,
306010500230306,Mendoza,Estatal,Urbano,,
306010820030306,Santa Fe,Estatal,Urbano,,
306018187200306,Formosa,Estatal,Rural,,
306020820030306,Santa Fe,Estatal,Rural,,
306027277200306,Formosa,Estatal,Rural,,
306036367200306,Formosa,Estatal,Urbano,,
306036367209306,Formosa,Estatal,Rural,,
306045457200306,Formosa,Estatal,Rural,,
306054547200306,Formosa,Estatal,Urbano,,
306054547209306,Formosa,Estatal,Urbano,,
306055200030605,Buenos Aires,Privado,Urbano,,
306063637200306,Formosa,Estatal,Rural,,
306063637209306,Formosa,Estatal,Rural,,
306072727200306,Formosa,Estatal,Urbano,48,
306081817200306,Formosa,Estatal,Urbano,,
306081817209306,Formosa,Estatal,Urbano,,
306081817218306,Formosa,Estatal,Urbano,,
306081817227306,Formosa,Estatal,Rural,,
306081817236306,Formosa,Estatal,Rural,,
306081817254306,Formosa,Estatal,Rural,,
306081817272306,Formosa,Estatal,Rural,,
306090720030609,Formosa,Estatal,Rural,2,
306099972003060,Formosa,Estatal,Urbano,29,
306151520003061,Buenos Aires,Estatal,Urbano,109,
306202020003062,Buenos Aires,Estatal,Urbano,,
306252520003062,Buenos Aires,Estatal,Rural,,
306404020003064,Buenos Aires,Estatal,Urbano,,
306555200030655,Buenos Aires,Privado,Urbano,,
306570011222973,Formosa,Estatal,Urbano,32,
306570012542973,Jujuy,Estatal,Rural,6,
306570013862973,La Pampa,Estatal,Urbano,,
306570016502973,Mendoza,Estatal,Urbano,,
306570017822973,Misiones,Estatal,Rural,,
306570019829730,Buenos Aires,Estatal,Rural,,
306570019928730,Buenos Aires,Privado,Rural,,
306570019961730,Buenos Aires,Estatal,Urbano,,
306570019994730,Buenos Aires,Estatal,Urbano,,
306570020060730,Buenos Aires,Estatal,Urbano,107,
306570020093730,Buenos Aires,Estatal,Urbano,,
306570020126730,Buenos Aires,Privado,Urbano,,
306570020159730,Buenos Aires,Privado,Urbano,54,
306570020192730,Buenos Aires,Privado,Urbano,,
306570020258730,Buenos Aires,Estatal,Rural,,
306570020291730,Buenos Aires,Estatal,Urbano,,
306570020357730,Buenos Aires,Estatal,Urbano,,
306570020390730,Buenos Aires,Estatal,Urbano,28,
306570020423730,Buenos Aires,Estatal,Urbano,45,
306570020456730,Buenos Aires,Privado,Urbano,24,
306570020462973,Río Negro,Estatal,Urbano,36,22
306570020489730,Buenos Aires,Estatal,Rural,,
306570020522730,Buenos Aires,Privado,Urbano,21,
306570020555730,Buenos Aires,Privado,Urbano,,
306570020588730,Buenos Aires,Privado,Urbano,,
306570021782973,Salta,Estatal,Urbano,,
306570023102973,San Juan,Estatal,Rural,14,
306570027062973,Santa Fe,Estatal,Urbano,12,10
306570027066273,Santa Fe,Estatal,Rural,,
306570028382973,Santiago del Estero,Estatal,Rural,,
306570028386273,Santiago del Estero,Estatal,Urbano,,
306570029702973,Tucumán,Estatal,Rural,,
306570029706273,Tucumán,Estatal,Urbano,55,
306570046229730,Córdoba,Estatal,Urbano,,
306570046262730,Córdoba,Estatal,Urbano,,
306570046295730,Córdoba,Privado,Urbano,29,
306570046328730,Córdoba,Estatal,Urbano,,
306570046361730,Córdoba,Estatal,Rural,,
306570059429730,Corrientes,Estatal,Rural,,
306570066297306,Ciudad de Buenos Aires,Estatal,Urbano,,
306570066957306,Ciudad de Buenos Aires,Privado,Urbano,,
306570072629730,Chaco,Estatal,Urbano,,
306570099029730,Entre Ríos,Estatal,Urbano,31,26
306570099062730,Entre Ríos,Estatal,Rural,15,29
306573320423730,Buenos Aires,Estatal,Rural,7,
306573346262730,Córdoba,Estatal,Rural,,
306601020003066,Buenos Aires,Estatal,Urbano,,
307002000307002,Buenos Aires,Privado,Urbano,,
